smiles,ID,GROUND_TRUTH
C(=C\Cl)\C=O,1137,0
CC1=C(C(CCC1)(C)C)/C=C\C(=O)C,1138,0
C/C(=C\CC/C(=C/C(=O)OC)/C)/CC[C@@H](C(C)(C)O)O,1139,0
CC1=C(C(C[C@H](C1)O)(C)C)/C=C/C(=O)C,1140,0
C(=C(\C=C(/C(=O)O)\O)/C(=O)O)\C(=O)O,1141,0
C=C(C(=O)[O-])O[C@@H]1CC(=C[C@@H]([C@@H]1O)OP(=O)([O-])[O-])C(=O)[O-],1142,0
C(C(F)(F)F)(Cl)Br,1143,0
CCCCOCN(c1c(cccc1CC)CC)C(=O)CCl,1144,0
C(C(=O)/C=C/C(=O)O)C(=O)C(=O)O,1145,0
c1cc(ccc1/C=C\2/C(=C(C(=O)O2)c3ccc(cc3)O)O)O,1146,0
CC(C)/C=C\C=C\[C@@H](C)c1nc(cs1)c2nc(cs2)/C=C\[C@@H]([C@@H](C)/C(=C\C(=O)N)/OC)OC,1147,0
C(=C/N)\C(=O)OO,1148,0
CC(=CCC[C@@]1(C=Cc2c(c3c(c(c2O1)CC=C(C)C)O[C@@]45C6CC(C=C4C3=O)C(=O)C5(OC6(C)C)C/C=C(/C)\C(=O)O)O)C)C,1149,0
CC(C)C[C@@H](C(=O)NCCCCNC(=N)N)NC(=O)[C@H]1[C@@H](O1)C(=O)O,1150,0
c1ccc(cc1)[C@H](C(=O)N[C@H]2[C@@H]3N(C2=O)C(=C(CS3)CSc4nnnn4CS(=O)(=O)O)C(=O)O)O,1151,0
CC[C@@H]1[C@H]2CC(=C(N2C1=O)C(=O)O)SCCN,1152,0
c1cc(ccc1C(C2=CC=C([C@H]([C@H]2O)O)Cl)C(Cl)(Cl)Cl)Cl,1153,0
CN1CCC=C(C1)C(=O)OC,1154,0
CCCCC[C@@H](/C=C/[C@H]1C=CC(=O)C1CCCCCCC(=O)O)O,1155,0
CC(=O)OCC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)[C@@H](c3ccccc3)N)SC1)C(=O)O,1156,0
C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@H]2CC[C@]3([C@H](C2)CC[C@@H]4[C@@H]3[C@H](C[C@]5([C@@]4(CC[C@@H]5C6=CC(=O)OC6)O)C)O)CO)O)O)O,1157,0
c1cc(c(cc1/C=C\2/C(=O)c3ccc(cc3O2)O)O)O,1158,0
c1(c(c(c(c(c1Cl)Cl)Cl)Cl)O)O,1159,0
c1cc(ccc1C[C@@H](C(=O)[O-])/[NH+]=C\C=C\2/C[C@@H](NC(=C2)C(=O)[O-])C(=O)[O-])O,1160,0
CCCCCC(=O)/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C\CCCC(=O)O)/O2)O,1161,0
c1c2c(cc(c1O[C@@H]3[C@@H]([C@@H]([C@@H]([C@@H](O3)CO)O)O)O)O)/[N+](=C\C=C\4/C[C@@H](NC(=C4)C(=O)[O-])C(=O)[O-])/[C@@H](C2)C(=O)[O-],1162,0
C\1=C(C(=O)O/C1=C\C(=O)[O-])Cl,1163,0
CC(C)[C@H]1C(=O)NC(=C)C(=O)N1,1164,0
C/C/1=C\[C@@H]2[C@@H]([C@H](C/C(=C/CC1)/C)OC(=O)C)C(=C)C(=O)O2,1165,0
C[C@@]12[C@H](C(=O)N[C@@]1(C(=O)O2)[C@@H]([C@@H]3CCCC=C3)O)CCCl,1166,0
c1cc(cc(c1)N2CC(C(C2=O)Cl)CCl)C(F)(F)F,1167,0
C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)COC(=O)CCC5CCCC5)O)C)O,1168,0
C/C(=C\1/C=C(C(=O)O1)Cl)/C(=O)O,1169,0
CC1=C[C@@H](CC([C@@H]1/C=C/C(=C\C=C/C(=C\C=C/C=C(\C)/C=C\C=C(/C)\C=C/C2=C(C(=O)[C@@H](CC2(C)C)O)C)/C)/C)(C)C)O,1170,0
CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C=C(\C)/C(=O)O)/C)/C,1171,0
C[C@@H]1[C@@H]2[C@H](Cc3c4n1c5ccc(cc5c4cc(n3)C(=O)O)O)C(=CO[C@@H]2O)C(=O)OC,1172,0
CC(C)C(=C)C/C=C(\C)/C(=O)O,1173,0
CC(=O)C1CC[C@@H]2[C@@]1(C[C@H]([C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)O)C,1174,0
CC1=C2[C@H]([C@](C=C2C(=O)[C@](C13CC3)(C)O)(C)CO)O,1175,0
C[C@@]12CC[C@@H]3[C@@H]([C@@H]1CC[C@@H]2O)CCC4=CC(=O)CC[C@@]34CO,1176,0
COC(=O)C1=CO[C@@H]([C@@H]([C@@H]1C[C@@H]2c3c(c4ccccc4[nH]3)CCN2)C=C)O[C@@H]5[C@@H]([C@@H]([C@@H]([C@@H](O5)CO)O)O)O,1177,0
CCC(C)C(=O)O[C@@]12C[C@H]([C@]3([C@H]([C@@H]1C2(C)C)C=C(C[C@]4([C@H]3C=C(C4=O)C)O)COC(=O)C)O)C,1178,0
CCC1=C(C(=O)NC1Cc2c(c(c([nH]2)Cc3c(c(c([nH]3)CC4C(=C(C(=O)N4)C=C)C)C)CCC(=O)O)CCC(=O)O)C)C,1179,0
CC(C)[C@H](C)CC[C@@H](C)[C@@H]1CC[C@@H]2[C@@]1(CC[C@@H]3[C@@H]2CCC4=CC(=O)CC[C@@]34C)C,1180,0
C(C(=O)Cl)(Cl)Cl,1181,0
C[C@@H]1[C@H]([C@@H](C[C@@H](O1)O[C@@]23[C@@H](Cc4cc5cc(cc(c5c(c4C2=O)O)O)O)[C@@H](C(=C(C3=O)C(=O)C)O)OC)O)O,1182,0
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)C[C@H](C4=CC(=O)CC[C@]34C)O,1183,0
C1=C(O[C@H]([C@@H]([C@@H]1O)O)O[C@@H]2[C@@H]([C@@H]([C@@H](O[C@@H]2C(=O)[O-])O)O)O)C(=O)[O-],1184,0
C(=C\C(=C(/C(=O)O)\N)\C(=O)O)\C=O,1185,0
C[C@@]12CC[C@H]3[C@@H]([C@@H]1CC[C@@H]2[C@@H](C=O)O)CCC4=CC(=O)CC[C@@]34C,1186,0
C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@@]4([C@@H]3CC[C@@]4(C(=O)CO)O)C,1187,0
C(CCCCC(=O)[O-])CCC/C=C\C=O,1188,0
CCC1=C([C@@H](NC1=O)CC2=N/C(=C\[C@@H]3C(=C(C(=N3)/C=C\4/C(=C\C)/[C@@H](C(=O)N4)C)C)CCC(=O)[O-])/C(=C2C)CCC(=O)[O-])C,1189,0
CCCCCCCCCCCCCCC/C=C\C(=O)[O-],1190,0
c1cc(ccc1/C=C/C(=O)Nc2ccc(cc2C(=O)O)O)O,1191,0
C1=C(O[C@@H]([C@@H]([C@@H]1O)O)O[C@@H]2[C@@H]([C@@H]([C@@H](O[C@@H]2C(=O)[O-])O)O)O)C(=O)[O-],1192,0
C[C@H]1CC[C@H]2[C@@H]1[C@@H](OC=C2C=O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O,1193,0
C(=C\C=O)\C=C(\C(=O)[O-])/O,1194,0
C[C@H]([C@@]1(CC[C@@H]2[C@@]1(CC[C@@H]3[C@@H]2CCC4=CC(=O)CC[C@@]34C)C)O)O,1195,0
C/C(=C\C(=O)[O-])/C=C(/C(=O)[O-])\Cl,1196,0
CC(=C)C(=O)O[C@H]1C[C@@](C(=O)CC[C@@]2([C@H](O2)[C@@H]3C1=C(C(=O)O3)COC(=O)C)C)(C)OC(=O)C,1197,0
CC1(O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@@]5([C@]4([C@H](C[C@@]3([C@@]2(O1)C(=O)COC(=O)CC(C)(C)C)C)O)F)C)C,1198,0
C[C@@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@H]2CC[C@@]3([C@H]4C[C@H]([C@@]5([C@H](CC[C@@]5([C@@H]4CC[C@@]3(C2)O)O)C6=CC(=O)OC6)C)O)C=O)O)O)O,1199,0
C(=C(/C(=O)[O-])\F)\C(=O)[O-],1200,0
C1=C(O[C@H]([C@@H]([C@H]1O)O)O[C@@H]2[C@@H]([C@H]([C@@H](O[C@@H]2C(=O)O)O)O)O)C(=O)O,1201,0
C[C@H]1CC[C@@]2(C3(C[C@]4([C@@](C(=CC3=O)[C@@H](C)CO)(C(=O)[C@]2([C@@H]1O)O4)C)O)C)O,1202,0
CC(=CC[C@H](C1=CC(=O)c2c(ccc(c2C1=O)O)O)OC(=O)C=C(C)C)C,1203,0
C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)COC(=O)CC(C)(C)C)O)CCC4=CC(=O)C=C[C@]34C)O,1204,0
Cc1cc2c(c(c1)O)C3=C(C2N)C(=O)c4c(cccc4O)C3=O,1205,0
C/C(=C\C=C/C=C(/C)\C=C/C=C(\C)/C=O)/C=C\C=C(/C)\C=O,1206,0
CC(C)c1nc(cs1)c2nc(cs2)/C=C/[C@@H]([C@@H](C)/C(=C\C(=O)OC)/OC)OC,1207,0
CC1=CC(=O)O[C@@]2(C1)C[C@H]3CC[C@@H]2CN3C,1208,0
CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)[C@@H](c3ccc(cc3)O)N)SC1)C(=O)O,1209,0
CC(C)/C(=C/C(=O)[O-])/C(=O)[O-],1210,0
C[C@@H]1C[C@@H]2[C@H]([C@@H]([C@]3([C@H]1C=CC3=O)C)O)[C@]4(CC5CC(=O)[C@]46[C@@H]5[C@@H](C[C@@H]7[C@H](C6)C(=C)C(=O)O7)C)C(=O)O2,1211,0
C[C@@]1(C[C@H]([C@]2([C@@H]1[C@@H](OC=C2)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O)OC(=O)/C=C/c4ccccc4,1212,0
c1cn(c(=O)[nH]c1=O)[C@@H]2[C@H]([C@@H]([C@@H](O2)CI)O)O,1213,0
CCCCc1ncc(n1Cc2ccc(cc2)C(=O)O)/C=C(\Cc3cccs3)/C(=O)O,1214,0
C[C@]1([C@@H]([C@H](C2=C([C@H]1O)C(=O)c3cc(cc(c3C2=O)O)OC)O)O)O,1215,0
C[C@@]1(C2=C(Cc3cccc(c3C2=O)O)C[C@H](O1)CC(=O)[O-])O,1216,0
CC(=O)OCC(=O)[C@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2C[C@@H](C4=CC(=O)CC[C@]34C)F)O)C)O,1217,0
c1cc(ccc1C(=C(Cl)Cl)C(=O)/C=C/C(=C(/C(=O)O)\O)/Cl)Cl,1218,0
C[C@H]1CC=C([C@@H](C1(C)C)/C=C/C(=O)C)C,1219,0
CCCCC/C(=C/C(=O)/C=C/c1ccc(c(c1)O)O)/O,1220,0
CCN1C(=O)C=CC1=O,1221,0
C[C@@H]1[C@@H]2[C@H](C(=O)O[C@H]3[C@@]24CO[C@@]([C@@H]1O)([C@@H]4[C@@]5([C@@H](C3)C(=CC(=O)[C@H]5O)C)C)O)OC(=O)CC(C)(C)O,1222,0
CC1=CC(=O)[C@H]2c3cc4cccc(c4c(c3C(=O)C[C@@]2(C1)O)O)O,1223,0
C[C@]1(CC(=O)C=C2[C@@H]1[C@@H]([C@]34[C@H]2CC[C@H](C3)C(=C)C4)C(=O)O)C(=O)O,1224,0
C(CCl)OP(=O)(OCCCl)OCCCl,1225,0
c1ccc2c(c1)C=CC(=O)C2=O,1226,0
C1=CC(=O)C(=O)C=C1/C=C/C(=O)O,1227,0
C(/C=C\C=C(/C(=O)[O-])\O)C(=O)[O-],1228,0
CC/C=C\C[C@@H]1/C(=C/C=C\CCCCCCCC(=O)[O-])/O1,1229,0
c1cc(c(cc1/C=C\C(=O)NCCCCN(CCCNC(=O)/C=C/c2ccc(c(c2)O)O)C(=O)/C=C\c3ccc(c(c3)O)O)O)O,1230,0
CC[C@@]1([C@@H](O1)CC/C(=C\CC/C(=C\C(=O)OC)/C)/C)C,1231,0
CC1=C(N2[C@H]([C@H](C2=O)NC(=O)[C@@H](c3ccc(cc3)O)N)SC1)C(=O)[O-],1232,0
C(C(=O)[O-])I,1233,0
CCCCCCCCCCCCCC1=C(C(=O)C=C(C1=O)O)O,1234,0
CC1=C(C(CC=C1)(C)C)/C=C/C(=C/C=C/C(=C/C=O)/C)/C,1235,0
CC(C)[C@H](C)CC[C@H](C)[C@@H]1CC[C@@H]2[C@@]1(CC[C@@H]3[C@@H]2CCC4=CC(=O)CC[C@@]34C)C,1236,0
C([C@@H](/C=C(/C(=O)[O-])\O)O)O,1237,0
C[C@@H]1CC(=O)C=C([C@@]12CC[C@@H](C2)C(=C)C)CO,1238,0
C\1=C(C(=O)NC(=O)/C1=C/2\C=C(C(=O)NC2=O)O)O,1239,0
CC(=O)OCC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)Cc3cccs3)SC1)C(=O)O,1240,0
CC(=CCc1cc(cc(c1O)C/C=C(\C)/CO)/C=C/C(=O)O)C,1241,0
C1[C@H]([C@@H](C(=O)C=C1C(=O)O)O)N,1242,0
CC(=CCc1cc(cc(c1O)CC=C(C)C)/C=C/C(=O)c2ccc(cc2O)O)C,1243,0
C\1[C@@H](NC(=C/C1=C/C=[N+]/2\[C@@H](CC3=CC(=O)C(=O)C=C32)C(=O)[O-])C(=O)[O-])C(=O)[O-],1244,0
C1=CC(=O)C(=O)C=C1,1245,0
C1C(=C[C@H]([C@H](C1=O)O)O)C(=O)O,1246,0
Cc1c2cccc(c2c(c3c1C[C@H]4[C@@H](C(=C(C(=O)[C@]4(C3=O)O)C(=O)N)O)N(C)C)O)O,1247,0
c1c(c(cc(c1O)O)O)/C=C/C(=O)[O-],1248,0
CC1=CC(=O)[C@H]2c3cc4cccc(c4c(c3C(=O)C[C@]2(C1)O)O)O,1249,0
CCCCC/C=C/C=C/1\[C@H](C=CC1=O)C/C=C\CCCC(=O)O,1250,0
c1ccc2cc(c(cc2c1)/C=C/C(=O)C(=O)O)O,1251,0
COc1cc(cc(c1O)OC)/C=C/C(=O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O,1252,0
c1cc(ccc1/C=C/C(=O)C2=C(C(=O)C(=CC2=O)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O,1253,0
CCCCC/C=C\C[C@H]1[C@H](O1)CCCCCCCC(=O)O,1254,0
c1cn(c(=O)[nH]c1=O)[C@H]2[C@H]([C@@H]([C@@H](O2)CO[P@@](=O)([O-])O[P@@](=O)([O-])OCC(=O)CCl)O)O,1255,0
C1=C(C(=C[C@@H]([C@@H]1O)O)C(=O)[O-])C(=O)[O-],1256,0
C(CCCCO)CCC[C@@H]1[C@H](O1)CCCCCCCC(=O)[O-],1257,0
C/C=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC1=CC(=O)C=C(C1=O)OC)/C)/C)/C)/C)/C)/C)/C,1258,0
C[C@H]1[C@H](C[C@@H]2[C@@H]1[C@@H](OC=C2C(=O)OC)O[C@@H]3[C@@H]([C@@H]([C@@H]([C@@H](O3)CO)O)O)O)O,1259,0
CC[C@@H]1[C@@](/C=C/C(=O)[C@@H](C[C@@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2[C@@H]([C@H](C[C@H](O2)C)N(C)C)O)C)C)(C)O,1260,0
CC1C[C@@]23[C@]14[C@@H]5C[C@H]([C@H]2CCCN3C[C@@H]6[C@H]4O6)OC5=O,1261,0
c1c(cc(c(c1c2c(c(cc(c2Cl)Cl)Cl)O)Cl)Cl)Cl,1262,0
CC1=C(S[C@@](C1=O)(C)/C=C(/C)\C=C)[O-],1263,0
CC1=CC=CC(CC1=O)(C)C,1264,0
CC(C)/C=C/C=C/[C@H](C)c1nc(cs1)c2nc(cs2)/C=C/[C@@H]([C@@H](C)/C(=C\C(=O)OC)/OC)OC,1265,0
C[C@@]1(CC(=O)C=C2[C@@H]1[C@@H]([C@@]34[C@@H]2CC[C@@](C3)(C(=C)C4)O)C(=O)[O-])C(=O)[O-],1266,0
CC1=C(C(CCC1=O)(C)C)/C=C/C(=C/C=C/C(=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C2=C(C(=O)[C@H](CC2(C)C)O)C)/C)/C,1267,0
C\1[C@H](NC(=C/C1=C/C=[N+]/2\C=C(N=C2)C[C@@H](C(=O)[O-])N)C(=O)O)C(=O)O,1268,0
C(C(=O)CCl)OP(=O)([O-])[O-],1269,0
c1cc(ccc1/C=C/C=O)O,1270,0
CCCCC[C@@H](/C=C/C=O)OO,1271,0
c1cc(ccc1C(=C2C=CC(=O)C=C2)c3ccc(cc3)O)O,1272,0
CC1=CC(=O)[C@H]([C@]2([C@H]1C[C@@H]3[C@]45[C@@H]2[C@H]([C@@H]([C@]([C@@]4([C@H](C(=O)O3)O)O)(OC5)C)O)O)C)O,1273,0
C[C@@H]([C@H]1CC[C@@]2([C@@]1(CC[C@H]3C2=CC(=O)[C@H]4[C@@]3(CC[C@@H](C4)O)C)C)O)[C@@H](CCC(C)(C)O)O,1274,0
CC(=CCC/C(=C/CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC1=CC(=O)c2ccccc2C1=O)/C)/C)/C)/C)/C)/C)C,1275,0
C(=C/[C@@H](C(=O)C(=O)[O-])C(=O)[O-])\C=O,1276,0
CC(C)[C@H](C)CC[C@@H](C)[C@H]1CCC2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C,1277,0
Cc1c(nc(o1)c2ccccc2)CCOc3ccc(cc3)C[C@@H](C(=O)O)N/C(=C\C(=O)c4ccccc4)/C,1278,0
CC(C)C(=O)/C=C/C=C(\C(=O)[O-])/O,1279,0
CC(=O)O[C@H]1CC[C@@]2([C@H]3CC[C@]4([C@H]([C@@H]3CC=C2C1)CCC4=O)C)CCl,1280,0
C1=C(C=C([C@H]([C@@H]1O)O)Cl)C(=O)[O-],1281,0
C/C=C(/C)\C(=O)O[C@@H]1C[C@@]2([C@H](C[C@@](O2)(/C(=C\[C@@H]3[C@@H]1C(=C)C(=O)O3)/C)O)O)C,1282,0
c1cc[n+](cc1)CC2=C(N3[C@H]([C@@H](C3=O)NC(=O)Cc4cccs4)SC2)C(=O)[O-],1283,0
CC(C)C1=CC=C([C@H]([C@@H]1O)O)C(=O)[O-],1284,0
C\1=CC(=O)O/C1=C(\C(=O)[O-])/Cl,1285,0
COc1cc(cc(c1O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)OC)/C=C/C(=O)O,1286,0
CC(=O)CC(=O)C1=C(Cc2cc(cc(c2C1O)O)O)CC(=O)CC(=O)CC(=O)SC,1287,0
CC[C@]12CC(=C3[C@@]4([C@H]1N(CC4)CC=C2)c5ccc(cc5N3)O)C(=O)OC,1288,0
Cc1c(n2c(c(c(=O)n2c1=O)C)CBr)C,1289,0
C/C=C(\C)/C(=O)O[C@@H]1[C@H]2C(=CC(=O)[C@H]([C@@]2([C@@H]3[C@@]45[C@@H]1OC(=O)[C@@H]([C@H]4[C@H]([C@H]([C@@]3(OC5)O)O)C)OC(=O)C)C)O)C,1290,0
COc1cc(ccc1O)C(=C2C=CC(=O)C(=C2)OC)c3ccc(c(c3)OC)O,1291,0
CC1=C(C(=O)C(=C(C1=O)OC)OC)C/C=C(/C)\CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C,1292,0
C[C@]12C[C@@H]([C@]3([C@H]([C@@H]1CC[C@@]2(C(=O)CO)O)CCC4=CC(=O)C=C[C@@]43C)F)O,1293,0
C=C(C(=O)[O-])O[C@H]1C=C(C=C[C@@H]1[NH3+])C(=O)[O-],1294,0
Cc1c2cccc(c2c(c3c1C[C@H]4[C@@H](C(=C(C(=O)[C@]4(C3=O)O)C(=O)N)O)N)O)O,1295,0
CC/C=C\CC/C=C/C=O,1296,0
C/C(=C/C=C/C(=C\C=C/C(=C\C=C/C=C(\C)/C=C\C=C(/C)\C=C/C=C(\C)/C=C\C(=O)C(C)(C)OC)/C)/C)/C=C\CC(C)(C)OC,1297,0
CC1=CCC[C@]2([C@H]1[C@@H]3[C@@H](CC2)C(=C)C(=O)O3)C,1298,0
C1=C([C@@H]([C@@H]([C@@H](C1=O)O)O)O)COP(=O)([O-])[O-],1299,0
C[C@H]1CC(=O)C=C([C@@]12CC[C@@H](C2)C(=C)C)CO,1300,0
CCCCCCI,1301,0
C[C@H]1C[C@@H]2[C@H](CC=C1CCC(=O)C)C(=C)C(=O)O2,1302,0
C1C=CN(C=C1C(=O)N)[C@H]2[C@H]([C@@H]([C@@H](O2)CO)O)O,1303,0
CC1=CC[C@H](CC1=O)C(=C)C,1304,0
C(/C(=C\C(=O)[O-])/C(=O)[O-])C(=O)C(=O)[O-],1305,0
C1=CC(=N)C(=O)C=C1,1306,0
C[C@@](CCl)(C(=O)O[C@H]1CC(=C)[C@@H]2C[C@H]([C@@]([C@@H]2[C@@H]3[C@@H]1C(=C)C(=O)O3)(CCl)O)O)O,1307,0
c1cc(ccc1/C=C/C(=O)c2c(cc(cc2O)O)O)O,1308,0
CCC1=C(C(=O)O[C@H](C1)[C@@](C)([C@H]2CC[C@@]3([C@@]2(C(=O)C[C@H]4C3=CC(=O)[C@H]5[C@@]4(C[C@@H]([C@@H](C5)O)O)C)C)O)O)C,1309,0
C[C@H]1C[C@@H]2[C@H](CC[C@]3([C@H]2C[C@@H]4[C@]3(OC(O4)(C)C)C(=O)C)C)[C@@]5(C1=CC(=O)CC5)C,1310,0
C/C=C(\C)/C(=O)O[C@H]1[C@@H]2[C@@H](C(=O)O[C@@H]2C[C@H]([C@H]3[C@]1(C(=O)C=C3)C)C)C,1311,0
c1cc2ccc3cc4c(c5c3c2c(c1)cc5)C6C(O6)C(C4O)O,1312,0
C[C@@H]1CC(=O)C=C([C@@]12CC[C@@H](C2)C(=C)C)C,1313,0
CCC(=O)O[C@H]1CCC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C,1314,0
c1cc(c(cc1/C=C/C(=O)O)O)O,1315,0
CC(=C)C(=O)OCCO,1316,0
c1ccc(cc1)C(CN(CCCOc2cccc(c2)CC(=O)O)Cc3cccc(c3Cl)C(F)(F)F)c4ccccc4,1317,0
C[C@@H]1[C@@H](O1)[P@](=O)(O)[O-],1318,0
C(=C\C(=O)[O-])\C=C/C(=O)[O-],1319,0
C/C=C\CC/C(=C/CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC1=CC(=O)C=C(C1=O)OC)/C)/C)/C)/C)/C)/C)/C,1320,0
C[C@@H]1[C@H](C[C@@H]2[C@@H]1[C@@H](OC=C2C(=O)[O-])O[C@@H]3[C@@H]([C@@H]([C@@H]([C@@H](O3)CO)O)O)O)O,1321,0
C[C@@]1(C=CC(=O)O1)CC(=O)[O-],1322,0
C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C=C\C=C(/C)\C=C\C(=O)C(C)(C)OC)/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C(=O)C(C)(C)OC,1323,0
C[C@]12CC[C@H]3[C@@H]([C@@H]1CCC2=O)CCC4=CC(=O)CC[C@@]34C=O,1324,0
C[C@@H]1C[C@H]2[C@@H]3C[C@@H](C4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)SCF)O)C)O)F)C)F,1325,0
CC(=CC[C@@H](C1=CC(=O)c2c(ccc(c2C1=O)O)O)OC(=O)C=C(C)C)C,1326,0
C[C@H]1C[C@H]2[C@@H]3CC[C@]([C@]3(C[C@@H]([C@@H]2[C@@]4(C1=CC(=O)CC4)C)O)C)(C)O,1327,0
C[C@H]1CC[C@H]2[C@@H]1[C@@H](OC=C2C(=O)OC)O[C@@H]3[C@@H]([C@@H]([C@@H]([C@@H](O3)CO)O)O)O,1328,0
C(C(=O)/C=C(\C(=O)[O-])/Cl)C(=O)[O-],1329,0
CC(=O)[C@@]1(CC[C@H]2[C@@]1(CC[C@@H]3[C@@H]2CCC4=CC(=O)CC[C@@]34C)C)O,1330,0
c1ccc(cc1)C2CC(=O)NCCC3c4ccccc4C=CC(=O)N3CCCCN2,1331,0
c1c2c3c(c(c(c(c3Cl)Cl)Cl)Cl)oc2c(c(c1Cl)Cl)Cl,1332,0
C(CCC(=O)[O-])C/C(=C\C(=O)[O-])/C(=O)[O-],1333,0
C/C(=C/C=C\C=C(/C)\C=O)/C=C\C=C(/C)\C=C=C1C(C[C@@H](C[C@@]1(C)O)O)(C)C,1334,0
C1C=C([C@@H]2[C@H]1C(=CO[C@H]2O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)C(=O)O)CO,1335,0
CCCCCCC/C=C\CC#CC#CC(=O)C=C,1336,0
CC[C@H]1CN2CCc3c4ccccc4[nH]c3[C@H]2C[C@@H]1/C(=C\OC)/C(=O)OC,1337,0
C([C@@H](C(=O)[O-])[NH3+])/C(=C/C=O)/C=C(\C(=O)[O-])/O,1338,0
C(=C/[N+](=O)[O-])\C(=O)O,1339,0
CC1(C[C@@H]1C(=O)N/C(=C\CCCCSC[C@@H](C(=O)O)N)/C(=O)O)C,1340,0
C[C@H](C[C@H]([C@@](C)([C@H]1CC[C@@]2([C@@]1(CC[C@H]3C2=CC(=O)[C@H]4[C@@]3(C[C@@H]([C@@H](C4)O)O)C)C)O)O)O)C(C)(C)O,1341,0
c1c(nc[nH]1)/C=C/C(=O)O,1342,0
COc1cc(cc(c1O)OC)/C=C\C(=O)O[C@H]2[C@@H]([C@@H]([C@@H]([C@@H](O2)CO)O)O)O,1343,0
C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]2[C@@H](C[C@@]4([C@@H]3CC[C@@H]4C(=O)CO)CO)O,1344,0
C/C=C(/C)\C(=O)O[C@H]1C[C@]([C@H]2CC=C([C@H]2[C@H]3[C@@H]1[C@](C(=O)O3)(C)OC(=O)/C(=C\C)/C)C)(C)O,1345,0
c1cc(ccc1/C=C\C(=O)OC[C@@H]2[C@@H]([C@@H]([C@@H]([C@@H](O2)Oc3cc4c(cc(cc4[o+]c3c5ccc(c(c5)O)O)O)O)O)O)O)O,1346,0
CC1=C(C(CCC1)(C)C)/C=C\C(=C/C=C\C(=C/C=C\C=C(/C)\C=C/C=C(\C)/C=O)\C)\C,1347,0
C1=CC(=O)N(C1=O)CCSC[C@@H](C(=O)NCC(=O)O)NC(=O)CC[C@@H](C(=O)O)N,1348,0
C[C@@H]1C[C@@](C(=O)O[C@@H]2CCN(C/C=C(\C2=O)/COC(=O)[C@]1(C)OC(=O)C)C)([C@@H](C)Cl)O,1349,0
CC1([C@@H]([C@@H](C[C@@H]2C1=CC[C@@H]3[C@]2(C(=O)C[C@]4([C@]3(C[C@H]([C@@H]4[C@](C)(C(=O)/C=C/C(C)(C)O)O)O)C)C)C)O)O)C,1350,0
CCC/C=C/C=C/C=C\C(=O)O[C@@]12[C@@H](C1(C)C)[C@@H]3C=C(C[C@H]4[C@H]([C@]3([C@@H]([C@H]2OC(=O)C)C)O)C=C(C4=O)C)CO,1351,0
C[C@@H]1CC[C@H]2[C@@H]1[C@@H](OC=C2C(=O)OC)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)COC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C,1352,0
